id_pub,anio,mes,cuenca,contrato,precio_distribuidora,precio_gnc,precio_usina,precio_industria,precio_otros,precio_ppp,precio_expo,indice_tiempo,fecha
870,2023,1,Austral Tierra del Fuego,TOTAL,2.35,3.15,2.59,4.11,0.00,2.75,0.00,2023-01,2023-01-01
871,2023,1,Golfo de San Jorge,FIRME,2.68,3.21,2.77,3.02,0.00,2.90,0.00,2023-01,2023-01-01
872,2023,1,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,2.68,0.00,0.00,2.68,0.00,2023-01,2023-01-01
873,2023,1,Golfo de San Jorge,TOTAL,2.68,3.21,2.74,3.02,0.00,2.88,0.00,2023-01,2023-01-01
874,2023,1,Neuquina,FIRME,2.00,3.23,2.59,2.95,0.00,2.71,7.59,2023-01,2023-01-01
875,2023,1,Neuquina,INTERRUMPIBLE,0.00,2.79,2.80,2.08,0.00,2.47,7.78,2023-01,2023-01-01
876,2023,1,Neuquina,TOTAL,2.00,3.14,2.60,2.91,0.00,2.69,7.64,2023-01,2023-01-01
877,2023,1,Noroeste,FIRME,3.84,3.74,0.00,4.19,0.00,4.05,0.00,2023-01,2023-01-01
878,2023,1,Noroeste,INTERRUMPIBLE,0.00,3.37,2.34,3.74,0.00,3.33,0.00,2023-01,2023-01-01
879,2023,1,Noroeste,TOTAL,3.84,3.64,2.34,4.12,0.00,3.89,0.00,2023-01,2023-01-01
880,2023,1,Total Cuenca,FIRME,2.16,3.30,2.69,3.11,0.00,2.81,6.87,2023-01,2023-01-01
881,2023,1,Total Cuenca,INTERRUMPIBLE,0.00,2.89,2.66,2.39,0.00,2.63,7.78,2023-01,2023-01-01
882,2023,1,Total Cuenca,TOTAL,2.16,3.21,2.69,3.07,0.00,2.80,7.08,2023-01,2023-01-01
883,2023,2,Austral Santa Cruz,FIRME,2.27,3.33,3.94,3.43,0.00,3.52,3.59,2023-02,2023-02-01
884,2023,2,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,2.46,0.00,0.00,2.46,0.00,2023-02,2023-02-01
885,2023,2,Austral Santa Cruz,TOTAL,2.27,3.33,3.93,3.43,0.00,3.52,3.59,2023-02,2023-02-01
886,2023,2,Austral Tierra del Fuego,FIRME,2.30,3.45,2.56,4.15,0.00,2.75,0.00,2023-02,2023-02-01
887,2023,2,Austral Tierra del Fuego,INTERRUMPIBLE,0.00,0.00,2.61,0.00,0.00,2.61,0.00,2023-02,2023-02-01
888,2023,2,Austral Tierra del Fuego,TOTAL,2.30,3.45,2.57,4.15,0.00,2.73,0.00,2023-02,2023-02-01
889,2023,2,Golfo de San Jorge,FIRME,2.80,3.54,3.36,3.11,0.00,3.14,0.00,2023-02,2023-02-01
890,2023,2,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,2.71,1.56,0.00,2.52,0.00,2023-02,2023-02-01
891,2023,2,Golfo de San Jorge,TOTAL,2.80,3.54,3.17,3.05,0.00,3.07,0.00,2023-02,2023-02-01
892,2023,2,Neuquina,FIRME,1.88,3.49,2.58,2.94,0.00,2.69,7.60,2023-02,2023-02-01
893,2023,2,Neuquina,INTERRUMPIBLE,0.00,3.03,2.85,1.84,0.00,2.41,7.70,2023-02,2023-02-01
894,2023,2,Neuquina,TOTAL,1.88,3.40,2.59,2.87,0.00,2.68,7.63,2023-02,2023-02-01
895,2023,2,Noroeste,FIRME,0.00,4.09,0.00,4.08,0.00,4.08,0.00,2023-02,2023-02-01
896,2023,2,Noroeste,INTERRUMPIBLE,0.00,3.61,2.41,3.78,0.00,3.26,0.00,2023-02,2023-02-01
897,2023,2,Noroeste,TOTAL,0.00,3.97,2.41,4.04,0.00,3.89,0.00,2023-02,2023-02-01
898,2023,2,Total Cuenca,FIRME,2.05,3.57,2.69,3.11,0.00,2.81,6.90,2023-02,2023-02-01
899,2023,2,Total Cuenca,INTERRUMPIBLE,0.00,3.14,2.67,2.10,0.00,2.57,7.70,2023-02,2023-02-01
900,2023,2,Total Cuenca,TOTAL,2.05,3.48,2.69,3.05,0.00,2.79,7.08,2023-02,2023-02-01
901,2023,3,Austral Santa Cruz,FIRME,2.41,3.09,3.77,3.81,0.00,3.61,3.59,2023-03,2023-03-01
902,2023,3,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,2.43,0.00,0.00,2.43,0.00,2023-03,2023-03-01
903,2023,3,Austral Santa Cruz,TOTAL,2.41,3.09,3.66,3.81,0.00,3.58,3.59,2023-03,2023-03-01
904,2023,3,Austral Tierra del Fuego,FIRME,2.48,3.23,2.55,4.18,0.00,2.79,0.00,2023-03,2023-03-01
905,2023,3,Austral Tierra del Fuego,INTERRUMPIBLE,0.00,3.54,2.60,2.27,0.00,2.60,0.00,2023-03,2023-03-01
906,2023,3,Austral Tierra del Fuego,TOTAL,2.48,3.23,2.56,4.15,0.00,2.77,0.00,2023-03,2023-03-01
907,2023,3,Golfo de San Jorge,FIRME,2.83,3.28,3.81,3.17,0.00,3.36,0.00,2023-03,2023-03-01
908,2023,3,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,2.66,2.28,0.00,2.49,0.00,2023-03,2023-03-01
909,2023,3,Golfo de San Jorge,TOTAL,2.83,3.28,3.69,3.11,0.00,3.30,0.00,2023-03,2023-03-01
910,2023,3,Neuquina,FIRME,2.33,3.29,2.59,3.04,0.00,2.77,7.60,2023-03,2023-03-01
911,2023,3,Neuquina,INTERRUMPIBLE,0.00,2.84,6.50,2.46,0.00,2.59,7.71,2023-03,2023-03-01
912,2023,3,Neuquina,TOTAL,2.33,3.20,2.59,3.00,0.00,2.76,7.63,2023-03,2023-03-01
913,2023,3,Noroeste,FIRME,0.00,3.79,0.00,4.15,0.00,4.05,0.00,2023-03,2023-03-01
914,2023,3,Noroeste,INTERRUMPIBLE,0.00,3.42,2.68,3.61,0.00,3.18,0.00,2023-03,2023-03-01
915,2023,3,Noroeste,TOTAL,0.00,3.68,2.68,4.05,0.00,3.78,0.00,2023-03,2023-03-01
916,2023,3,Total Cuenca,FIRME,2.40,3.35,2.69,3.24,0.00,2.88,6.71,2023-03,2023-03-01
917,2023,3,Total Cuenca,INTERRUMPIBLE,0.00,2.95,2.62,2.59,0.00,2.67,7.71,2023-03,2023-03-01
918,2023,3,Total Cuenca,TOTAL,2.40,3.27,2.69,3.20,0.00,2.87,6.97,2023-03,2023-03-01
919,2023,4,Austral Santa Cruz,FIRME,2.32,2.85,3.88,3.77,0.00,3.53,3.59,2023-04,2023-04-01
920,2023,4,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,2.39,0.00,0.00,2.39,0.00,2023-04,2023-04-01
921,2023,4,Austral Santa Cruz,TOTAL,2.32,2.85,3.85,3.77,0.00,3.52,3.59,2023-04,2023-04-01
922,2023,4,Austral Tierra del Fuego,FIRME,2.44,3.21,2.53,4.13,0.00,2.77,0.00,2023-04,2023-04-01
923,2023,4,Austral Tierra del Fuego,INTERRUMPIBLE,0.00,0.00,2.58,2.86,0.00,2.65,0.00,2023-04,2023-04-01
924,2023,4,Austral Tierra del Fuego,TOTAL,2.44,3.21,2.53,4.01,0.00,2.76,0.00,2023-04,2023-04-01
925,2023,4,Golfo de San Jorge,FIRME,2.85,3.04,3.99,3.10,0.00,3.34,0.00,2023-04,2023-04-01
926,2023,4,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,2.72,3.01,0.00,2.86,0.00,2023-04,2023-04-01
927,2023,4,Golfo de San Jorge,TOTAL,2.85,3.04,3.89,3.10,0.00,3.31,0.00,2023-04,2023-04-01
928,2023,4,Neuquina,FIRME,2.17,3.13,2.51,3.06,0.00,2.68,7.57,2023-04,2023-04-01
929,2023,4,Neuquina,INTERRUMPIBLE,0.00,2.77,6.50,2.61,0.00,2.63,7.70,2023-04,2023-04-01
930,2023,4,Neuquina,TOTAL,2.17,3.06,2.51,2.95,0.00,2.68,7.61,2023-04,2023-04-01
931,2023,4,Noroeste,FIRME,0.00,3.51,0.00,4.20,0.00,4.02,0.00,2023-04,2023-04-01
932,2023,4,Noroeste,INTERRUMPIBLE,0.00,3.34,2.77,3.57,0.00,3.36,0.00,2023-04,2023-04-01
933,2023,4,Noroeste,TOTAL,0.00,3.46,2.77,4.08,0.00,3.86,0.00,2023-04,2023-04-01
934,2023,4,Total Cuenca,FIRME,2.29,3.19,2.67,3.28,0.00,2.82,6.73,2023-04,2023-04-01
935,2023,4,Total Cuenca,INTERRUMPIBLE,0.00,2.88,2.64,2.67,0.00,2.69,7.70,2023-04,2023-04-01
936,2023,4,Total Cuenca,TOTAL,2.29,3.12,2.66,3.15,0.00,2.81,6.97,2023-04,2023-04-01
937,2023,5,Austral Santa Cruz,FIRME,3.30,3.22,6.67,4.78,0.00,5.14,0.00,2023-05,2023-05-01
938,2023,5,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,3.67,5.35,0.00,4.78,0.00,2023-05,2023-05-01
939,2023,5,Austral Santa Cruz,TOTAL,3.30,3.22,6.64,4.79,0.00,5.14,0.00,2023-05,2023-05-01
940,2023,5,Austral Tierra del Fuego,FIRME,3.02,3.36,3.80,5.70,0.00,3.76,0.00,2023-05,2023-05-01
941,2023,5,Austral Tierra del Fuego,INTERRUMPIBLE,0.00,0.00,4.02,5.36,0.00,4.31,0.00,2023-05,2023-05-01
942,2023,5,Austral Tierra del Fuego,TOTAL,3.02,3.36,3.82,5.68,0.00,3.78,0.00,2023-05,2023-05-01
943,2023,5,Golfo de San Jorge,FIRME,4.34,3.35,5.52,4.65,0.00,4.84,0.00,2023-05,2023-05-01
944,2023,5,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,4.14,5.55,0.00,4.70,0.00,2023-05,2023-05-01
945,2023,5,Golfo de San Jorge,TOTAL,4.34,3.35,5.35,4.70,0.00,4.83,0.00,2023-05,2023-05-01
946,2023,5,Neuquina,FIRME,2.77,3.25,3.84,3.98,0.00,3.46,7.73,2023-05,2023-05-01
947,2023,5,Neuquina,INTERRUMPIBLE,0.00,2.88,4.36,3.55,0.00,3.47,7.82,2023-05,2023-05-01
948,2023,5,Neuquina,TOTAL,2.77,3.17,3.86,3.94,0.00,3.46,7.77,2023-05,2023-05-01
949,2023,5,Noroeste,FIRME,0.00,3.87,0.00,6.24,0.00,5.70,0.00,2023-05,2023-05-01
950,2023,5,Noroeste,INTERRUMPIBLE,0.00,3.56,4.23,6.46,0.00,4.11,0.00,2023-05,2023-05-01
951,2023,5,Noroeste,TOTAL,0.00,3.78,4.23,6.25,0.00,5.37,0.00,2023-05,2023-05-01
952,2023,5,Total Cuenca,FIRME,2.88,3.33,4.17,4.32,0.00,3.73,7.73,2023-05,2023-05-01
953,2023,5,Total Cuenca,INTERRUMPIBLE,0.00,3.01,4.17,3.77,0.00,3.71,7.82,2023-05,2023-05-01
954,2023,5,Total Cuenca,TOTAL,2.88,3.26,4.17,4.27,0.00,3.73,7.77,2023-05,2023-05-01
955,2023,6,Austral Santa Cruz,FIRME,2.66,2.94,8.13,4.87,0.00,4.52,0.00,2023-06,2023-06-01
956,2023,6,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,2.96,4.72,0.00,3.79,0.00,2023-06,2023-06-01
957,2023,6,Austral Santa Cruz,TOTAL,2.66,2.94,7.45,4.87,0.00,4.49,0.00,2023-06,2023-06-01
958,2023,6,Austral Tierra del Fuego,FIRME,2.70,3.02,3.80,6.24,0.00,3.53,0.00,2023-06,2023-06-01
959,2023,6,Austral Tierra del Fuego,INTERRUMPIBLE,0.00,3.57,3.82,5.92,0.00,4.35,0.00,2023-06,2023-06-01
960,2023,6,Austral Tierra del Fuego,TOTAL,2.70,3.09,3.81,6.10,0.00,3.75,0.00,2023-06,2023-06-01
961,2023,6,Golfo de San Jorge,FIRME,4.25,3.07,6.03,4.66,0.00,4.83,0.00,2023-06,2023-06-01
962,2023,6,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,4.11,6.25,0.00,5.46,0.00,2023-06,2023-06-01
963,2023,6,Golfo de San Jorge,TOTAL,4.25,3.07,5.87,4.78,0.00,4.86,0.00,2023-06,2023-06-01
964,2023,6,Neuquina,FIRME,2.39,2.98,3.56,4.08,0.00,3.12,7.73,2023-06,2023-06-01
965,2023,6,Neuquina,INTERRUMPIBLE,0.00,2.93,3.30,3.41,3.00,3.25,7.85,2023-06,2023-06-01
966,2023,6,Neuquina,TOTAL,2.39,2.96,3.53,4.00,3.00,3.13,7.76,2023-06,2023-06-01
967,2023,6,Noroeste,FIRME,0.00,3.56,0.00,6.00,0.00,5.41,0.00,2023-06,2023-06-01
968,2023,6,Noroeste,INTERRUMPIBLE,0.00,3.34,4.00,5.20,0.00,3.98,0.00,2023-06,2023-06-01
969,2023,6,Noroeste,TOTAL,0.00,3.49,4.00,5.95,0.00,5.11,0.00,2023-06,2023-06-01
970,2023,6,Total Cuenca,FIRME,2.51,3.06,3.97,4.42,0.00,3.39,7.73,2023-06,2023-06-01
971,2023,6,Total Cuenca,INTERRUMPIBLE,0.00,2.99,3.66,4.23,3.00,3.77,7.85,2023-06,2023-06-01
972,2023,6,Total Cuenca,TOTAL,2.51,3.04,3.90,4.40,3.00,3.43,7.76,2023-06,2023-06-01
973,2023,7,Austral Santa Cruz,FIRME,2.76,2.40,8.75,4.85,0.00,4.53,0.00,2023-07,2023-07-01
974,2023,7,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,3.19,4.76,0.00,4.21,0.00,2023-07,2023-07-01
975,2023,7,Austral Santa Cruz,TOTAL,2.76,2.40,8.38,4.85,0.00,4.53,0.00,2023-07,2023-07-01
976,2023,7,Austral Tierra del Fuego,FIRME,2.56,2.54,3.95,5.95,0.00,3.55,0.00,2023-07,2023-07-01
977,2023,7,Austral Tierra del Fuego,INTERRUMPIBLE,5.56,2.66,4.10,5.56,0.00,4.92,0.00,2023-07,2023-07-01
978,2023,7,Austral Tierra del Fuego,TOTAL,3.62,2.56,4.01,5.73,0.00,4.10,0.00,2023-07,2023-07-01
979,2023,7,Golfo de San Jorge,FIRME,4.25,2.55,5.94,5.18,0.00,5.00,0.00,2023-07,2023-07-01
980,2023,7,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,4.15,4.75,0.00,4.40,0.00,2023-07,2023-07-01
981,2023,7,Golfo de San Jorge,TOTAL,4.25,2.55,5.80,5.17,0.00,4.98,0.00,2023-07,2023-07-01
982,2023,7,Neuquina,FIRME,2.39,2.45,3.40,4.03,0.00,3.05,7.73,2023-07,2023-07-01
983,2023,7,Neuquina,INTERRUMPIBLE,10.35,2.26,2.83,2.75,3.25,4.79,7.77,2023-07,2023-07-01
984,2023,7,Neuquina,TOTAL,2.91,2.40,3.31,3.88,3.25,3.24,7.74,2023-07,2023-07-01
985,2023,7,Noroeste,FIRME,0.00,2.99,0.00,6.22,0.00,5.49,0.00,2023-07,2023-07-01
986,2023,7,Noroeste,INTERRUMPIBLE,0.00,2.61,3.96,4.95,0.00,3.89,0.00,2023-07,2023-07-01
987,2023,7,Noroeste,TOTAL,0.00,2.88,3.96,6.07,0.00,5.14,0.00,2023-07,2023-07-01
988,2023,7,Total Cuenca,FIRME,2.49,2.51,3.90,4.40,0.00,3.34,7.73,2023-07,2023-07-01
989,2023,7,Total Cuenca,INTERRUMPIBLE,8.02,2.32,3.59,3.74,3.25,4.79,7.77,2023-07,2023-07-01
990,2023,7,Total Cuenca,TOTAL,3.04,2.46,3.82,4.31,3.25,3.56,7.74,2023-07,2023-07-01
991,2023,8,Austral Santa Cruz,FIRME,3.36,2.79,9.44,4.80,0.00,4.85,0.00,2023-08,2023-08-01
992,2023,8,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,3.44,4.49,0.00,3.80,0.00,2023-08,2023-08-01
993,2023,8,Austral Santa Cruz,TOTAL,3.36,2.79,8.06,4.79,0.00,4.79,0.00,2023-08,2023-08-01
994,2023,8,Austral Tierra del Fuego,FIRME,2.67,2.82,3.87,5.39,0.00,3.41,0.00,2023-08,2023-08-01
995,2023,8,Austral Tierra del Fuego,INTERRUMPIBLE,2.72,3.18,3.69,5.79,0.00,3.82,0.00,2023-08,2023-08-01
996,2023,8,Austral Tierra del Fuego,TOTAL,2.69,2.91,3.80,5.68,0.00,3.58,0.00,2023-08,2023-08-01
997,2023,8,Golfo de San Jorge,FIRME,4.20,2.83,6.27,4.83,0.00,4.95,0.00,2023-08,2023-08-01
998,2023,8,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,3.50,6.66,0.00,4.77,0.00,2023-08,2023-08-01
999,2023,8,Golfo de San Jorge,TOTAL,4.20,2.83,5.59,5.03,0.00,4.93,0.00,2023-08,2023-08-01
1000,2023,8,Neuquina,FIRME,2.72,2.71,3.54,4.04,0.00,3.26,7.73,2023-08,2023-08-01
1001,2023,8,Neuquina,INTERRUMPIBLE,2.86,2.64,2.72,2.82,3.25,2.80,7.74,2023-08,2023-08-01
1002,2023,8,Neuquina,TOTAL,2.73,2.69,3.48,3.88,3.25,3.21,7.73,2023-08,2023-08-01
1003,2023,8,Noroeste,FIRME,0.00,3.22,0.00,5.82,0.00,5.21,0.00,2023-08,2023-08-01
1004,2023,8,Noroeste,INTERRUMPIBLE,0.00,3.03,3.57,4.53,0.00,3.47,0.00,2023-08,2023-08-01
1005,2023,8,Noroeste,TOTAL,0.00,3.16,3.57,5.77,0.00,4.88,0.00,2023-08,2023-08-01
1006,2023,8,Total Cuenca,FIRME,2.79,2.79,4.01,4.28,0.00,3.48,7.73,2023-08,2023-08-01
1007,2023,8,Total Cuenca,INTERRUMPIBLE,2.80,2.71,3.47,3.86,3.25,3.31,7.74,2023-08,2023-08-01
1008,2023,8,Total Cuenca,TOTAL,2.79,2.77,3.90,4.22,3.25,3.45,7.73,2023-08,2023-08-01
1009,2023,9,Austral Santa Cruz,FIRME,3.59,2.79,7.10,4.82,0.00,5.16,2.95,2023-09,2023-09-01
1010,2023,9,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,4.21,3.01,0.00,3.10,0.00,2023-09,2023-09-01
1011,2023,9,Austral Santa Cruz,TOTAL,3.59,2.79,7.10,4.81,0.00,5.16,2.95,2023-09,2023-09-01
1012,2023,9,Austral Tierra del Fuego,FIRME,2.73,2.82,4.78,4.63,0.00,3.85,0.00,2023-09,2023-09-01
1013,2023,9,Austral Tierra del Fuego,INTERRUMPIBLE,2.94,6.01,4.61,6.60,0.00,4.21,3.12,2023-09,2023-09-01
1014,2023,9,Austral Tierra del Fuego,TOTAL,2.81,3.64,4.71,5.37,0.00,3.98,3.12,2023-09,2023-09-01
1015,2023,9,Golfo de San Jorge,FIRME,4.29,2.88,6.74,4.54,0.00,5.23,0.00,2023-09,2023-09-01
1016,2023,9,Golfo de San Jorge,INTERRUMPIBLE,3.68,0.00,4.32,2.77,0.00,3.72,0.00,2023-09,2023-09-01
1017,2023,9,Golfo de San Jorge,TOTAL,4.11,2.88,6.46,4.44,0.00,5.01,0.00,2023-09,2023-09-01
1018,2023,9,Neuquina,FIRME,2.91,2.71,4.30,3.93,0.00,3.48,7.72,2023-09,2023-09-01
1019,2023,9,Neuquina,INTERRUMPIBLE,3.82,2.60,4.31,2.72,0.00,3.31,7.74,2023-09,2023-09-01
1020,2023,9,Neuquina,TOTAL,2.99,2.68,4.30,3.78,0.00,3.46,7.73,2023-09,2023-09-01
1021,2023,9,Noroeste,FIRME,0.00,3.28,0.00,5.68,0.00,5.09,0.00,2023-09,2023-09-01
1022,2023,9,Noroeste,INTERRUMPIBLE,0.00,3.03,4.40,6.15,0.00,4.13,0.00,2023-09,2023-09-01
1023,2023,9,Noroeste,TOTAL,0.00,3.21,4.40,5.70,0.00,4.90,0.00,2023-09,2023-09-01
1024,2023,9,Total Cuenca,FIRME,2.95,2.79,4.77,4.18,0.00,3.73,7.42,2023-09,2023-09-01
1025,2023,9,Total Cuenca,INTERRUMPIBLE,3.45,2.87,4.50,3.54,0.00,3.68,6.96,2023-09,2023-09-01
1026,2023,9,Total Cuenca,TOTAL,3.01,2.81,4.73,4.10,0.00,3.72,7.27,2023-09,2023-09-01
1027,2023,10,Austral Santa Cruz,FIRME,1.09,2.64,2.41,3.21,0.00,2.59,3.42,2023-10,2023-10-01
1028,2023,10,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,1.24,1.82,0.00,1.82,0.00,2023-10,2023-10-01
1029,2023,10,Austral Santa Cruz,TOTAL,1.09,2.64,2.41,3.19,0.00,2.59,3.42,2023-10,2023-10-01
1030,2023,10,Austral Tierra del Fuego,FIRME,1.46,2.71,2.39,3.01,0.00,2.05,4.23,2023-10,2023-10-01
1031,2023,10,Austral Tierra del Fuego,INTERRUMPIBLE,2.21,3.16,3.42,3.16,0.00,2.74,3.18,2023-10,2023-10-01
1032,2023,10,Austral Tierra del Fuego,TOTAL,1.73,2.85,2.76,3.05,0.00,2.29,3.87,2023-10,2023-10-01
1033,2023,10,Golfo de San Jorge,FIRME,2.78,2.74,3.13,3.48,0.00,3.18,0.00,2023-10,2023-10-01
1034,2023,10,Golfo de San Jorge,INTERRUMPIBLE,2.89,0.00,2.94,1.64,0.00,2.15,0.00,2023-10,2023-10-01
1035,2023,10,Golfo de San Jorge,TOTAL,2.79,2.74,3.11,3.18,0.00,3.06,0.00,2023-10,2023-10-01
1036,2023,10,Neuquina,FIRME,1.36,2.63,1.57,2.52,0.00,1.95,6.36,2023-10,2023-10-01
1037,2023,10,Neuquina,INTERRUMPIBLE,2.28,2.64,3.14,1.90,0.00,2.25,6.95,2023-10,2023-10-01
1038,2023,10,Neuquina,TOTAL,1.43,2.63,1.64,2.45,0.00,1.98,6.52,2023-10,2023-10-01
1039,2023,10,Noroeste,FIRME,4.10,3.10,0.00,3.95,0.00,3.73,0.00,2023-10,2023-10-01
1040,2023,10,Noroeste,INTERRUMPIBLE,0.00,2.95,2.48,0.00,0.00,2.65,0.00,2023-10,2023-10-01
1041,2023,10,Noroeste,TOTAL,4.10,3.06,2.48,3.95,0.00,3.47,0.00,2023-10,2023-10-01
1042,2023,10,Total Cuenca,FIRME,1.43,2.70,1.82,2.73,0.00,2.11,5.24,2023-10,2023-10-01
1043,2023,10,Total Cuenca,INTERRUMPIBLE,2.25,2.71,3.18,2.07,0.00,2.44,5.72,2023-10,2023-10-01
1044,2023,10,Total Cuenca,TOTAL,1.54,2.70,1.99,2.65,0.00,2.15,5.35,2023-10,2023-10-01
1045,2023,11,Austral Santa Cruz,FIRME,1.11,1.46,2.05,3.08,0.00,2.50,3.37,2023-11,2023-11-01
1046,2023,11,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,1.21,1.47,0.00,1.44,0.00,2023-11,2023-11-01
1047,2023,11,Austral Santa Cruz,TOTAL,1.11,1.46,2.05,3.05,0.00,2.49,3.37,2023-11,2023-11-01
1048,2023,11,Austral Tierra del Fuego,FIRME,1.45,2.03,2.14,2.76,0.00,2.01,3.55,2023-11,2023-11-01
1049,2023,11,Austral Tierra del Fuego,INTERRUMPIBLE,2.29,1.67,3.22,5.43,0.00,2.87,3.55,2023-11,2023-11-01
1050,2023,11,Austral Tierra del Fuego,TOTAL,1.75,1.87,2.55,3.06,0.00,2.30,3.55,2023-11,2023-11-01
1051,2023,11,Golfo de San Jorge,FIRME,2.65,1.65,3.06,3.21,0.00,3.04,0.00,2023-11,2023-11-01
1052,2023,11,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,0.00,1.55,0.00,1.55,0.00,2023-11,2023-11-01
1053,2023,11,Golfo de San Jorge,TOTAL,2.65,1.65,3.06,3.13,0.00,3.00,0.00,2023-11,2023-11-01
1054,2023,11,Neuquina,FIRME,1.46,1.88,1.44,2.58,0.00,1.94,6.15,2023-11,2023-11-01
1055,2023,11,Neuquina,INTERRUMPIBLE,2.50,1.39,3.12,1.84,0.00,2.01,6.74,2023-11,2023-11-01
1056,2023,11,Neuquina,TOTAL,1.55,1.73,1.49,2.50,0.00,1.95,6.31,2023-11,2023-11-01
1057,2023,11,Noroeste,FIRME,4.16,2.11,0.00,4.04,0.00,3.54,0.00,2023-11,2023-11-01
1058,2023,11,Noroeste,INTERRUMPIBLE,0.00,1.59,2.79,2.79,0.00,2.52,0.00,2023-11,2023-11-01
1059,2023,11,Noroeste,TOTAL,4.16,1.98,2.79,3.94,0.00,3.25,0.00,2023-11,2023-11-01
1060,2023,11,Total Cuenca,FIRME,1.50,1.91,1.66,2.73,0.00,2.08,4.87,2023-11,2023-11-01
1061,2023,11,Total Cuenca,INTERRUMPIBLE,2.39,1.45,3.13,2.08,0.00,2.35,5.36,2023-11,2023-11-01
1062,2023,11,Total Cuenca,TOTAL,1.62,1.77,1.83,2.67,0.00,2.11,5.00,2023-11,2023-11-01
1063,2023,12,Austral Santa Cruz,FIRME,2.14,1.44,3.17,3.27,0.00,3.09,3.32,2023-12,2023-12-01
1064,2023,12,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,0.00,0.83,0.00,0.83,0.00,2023-12,2023-12-01
1065,2023,12,Austral Santa Cruz,TOTAL,2.14,1.44,3.17,3.13,0.00,3.01,3.32,2023-12,2023-12-01
1066,2023,12,Austral Tierra del Fuego,FIRME,1.63,1.45,2.33,2.42,0.00,2.12,4.13,2023-12,2023-12-01
1067,2023,12,Austral Tierra del Fuego,INTERRUMPIBLE,1.74,1.71,3.13,4.07,0.00,2.72,3.18,2023-12,2023-12-01
1068,2023,12,Austral Tierra del Fuego,TOTAL,1.67,1.56,2.62,2.75,0.00,2.33,3.79,2023-12,2023-12-01
1069,2023,12,Golfo de San Jorge,FIRME,2.80,1.48,3.73,3.13,0.00,3.21,0.00,2023-12,2023-12-01
1070,2023,12,Golfo de San Jorge,INTERRUMPIBLE,0.00,0.00,0.00,0.95,0.00,0.95,0.00,2023-12,2023-12-01
1071,2023,12,Golfo de San Jorge,TOTAL,2.80,1.48,3.73,3.12,0.00,3.21,0.00,2023-12,2023-12-01
1072,2023,12,Neuquina,FIRME,1.54,1.48,2.02,2.51,0.00,2.09,6.15,2023-12,2023-12-01
1073,2023,12,Neuquina,INTERRUMPIBLE,2.45,1.40,3.05,1.94,0.00,2.10,6.35,2023-12,2023-12-01
1074,2023,12,Neuquina,TOTAL,1.69,1.45,2.06,2.46,0.00,2.09,6.20,2023-12,2023-12-01
1075,2023,12,Noroeste,FIRME,7.73,1.70,0.00,4.12,0.00,3.62,0.00,2023-12,2023-12-01
1076,2023,12,Noroeste,INTERRUMPIBLE,0.00,1.55,2.94,0.00,4.04,2.68,0.00,2023-12,2023-12-01
1077,2023,12,Noroeste,TOTAL,7.73,1.67,2.94,4.12,4.04,3.46,0.00,2023-12,2023-12-01
1078,2023,12,Total Cuenca,FIRME,1.66,1.51,2.22,2.71,0.00,2.27,4.72,2023-12,2023-12-01
1079,2023,12,Total Cuenca,INTERRUMPIBLE,2.20,1.44,3.10,2.13,4.04,2.33,4.83,2023-12,2023-12-01
1080,2023,12,Total Cuenca,TOTAL,1.76,1.49,2.33,2.66,4.04,2.28,4.74,2023-12,2023-12-01
1081,2024,1,Austral Santa Cruz,FIRME,2.10,1.41,4.14,3.51,0.00,3.58,3.31,2024-01,2024-01-01
1082,2024,1,Austral Santa Cruz,INTERRUMPIBLE,0.00,0.00,2.71,0.56,0.00,1.08,0.00,2024-01,2024-01-01
1083,2024,1,Austral Santa Cruz,TOTAL,2.10,1.41,4.08,3.25,0.00,3.43,3.31,2024-01,2024-01-01
1084,2024,1,Austral Tierra del Fuego,FIRME,1.74,1.42,2.72,3.30,0.00,2.52,3.76,2024-01,2024-01-01
1085,2024,1,Austral Tierra del Fuego,INTERRUMPIBLE,1.65,3.96,2.87,4.29,0.00,2.70,3.19,2024-01,2024-01-01
